data,veiculo,ano,tipo,cod_fipe,preco
2020-09-01,Hyundai _ HB20 1 Million 1.6 Flex 16V Aut. _ Gasolina,2019,Carro,015158-0,53349
2020-09-01,Ford _ Ka+ Sedan 1.0 SEL TiCVT Flex 4p _ Gasolina,2019,Carro,003413-4,41356
2020-09-01,Ford _ Ka+ Sedan 1.0 SE/SE PLUS TiVCT Flex 4p _ Gasolina,2019,Carro,003412-6,40542
2020-09-01,Hyundai _ HB20 Comfort Plus 1.0 TB Flex 12V Mec. _ Gasolina,2019,Carro,015126-2,43563
2020-09-01,Ford _ Ka+ Sedan 1.0 SE/SE PLUS TiVCT Flex 4p _ Gasolina,2020,Carro,003412-6,43609
2020-09-01,Hyundai _ HB20 Evolution 1.0 Flex 12V Mec. _ Gasolina,2020,Carro,015164-5,48784
2020-09-01,Hyundai _ HB20 Evolution 1.0 TB Flex 12V Aut. _ Gasolina,2020,Carro,015170-0,60695
2020-09-01,Hyundai _ HB20 Vision 1.6 Flex 16V Aut _ ,Zero KM,Carro,015166-1,63877
2020-09-01,Ford _ Ka 1.5 SE Plus 12V Flex 5p Aut. _ ,Zero KM,Carro,003460-6,61468
2020-09-01,Hyundai _ HB20 Vision 1.0 Flex 12V Mec. _ Gasolina,2020,Carro,015168-8,45520
2020-09-01,Hyundai _ HB20 Vision 1.0 Flex 12V Mec. _ Gasolina,2021,Carro,015168-8,47009
2020-09-01,Hyundai _ HB20 Vision 1.0 Flex 12V Mec. _ ,Zero KM,Carro,015168-8,50824
2020-09-01,Hyundai _ HB20 Unique 1.0 Flex 12V Mec. _ Gasolina,2019,Carro,015156-4,38159
2020-09-01,Hyundai _ HB20 Evolution 1.0 TB Flex 12V Aut. _ ,Zero KM,Carro,015170-0,66076
2020-09-01,Hyundai _ HB20 Sport 1.0 TB Flex 12V Aut. _ Gasolina,2021,Carro,015187-4,62098
2020-09-01,Hyundai _ HB20 Sense 1.0 Flex 12V Mec. _ Gasolina,2021,Carro,015165-3,43835
2020-09-01,Hyundai _ HB20 Sense 1.0 Flex 12V Mec. _ ,Zero KM,Carro,015165-3,47151
2020-09-01,Hyundai _ HB20 R spec 1.6 Flex 16V Aut. _ Gasolina,2019,Carro,015124-6,55732
2020-09-01,Hyundai _ HB20 Premium 1.6 Flex 16V Aut. _ Gasolina,2019,Carro,015092-4,58476
2020-09-01,Hyundai _ HB20 Launch Edition 1.6 Flex 16V Aut. _ Gasolina,2020,Carro,015167-0,63494
2020-09-01,Hyundai _ HB20 Launch Edition 1.6 Flex 16V Aut. _ ,Zero KM,Carro,015167-0,68304
2020-09-01,Hyundai _ HB20 Sport 1.0 TB Flex 12V Aut. _ ,Zero KM,Carro,015187-4,70112
2020-09-01,Ford _ Ka+ Sedan 1.0 SE/SE PLUS TiVCT Flex 4p _ Gasolina,2021,Carro,003412-6,47903
2020-09-01,Hyundai _ HB20 Sense 1.0 Flex 12V Mec. _ Gasolina,2020,Carro,015165-3,42325
2020-09-01,Ford _ Ka 1.5 TITANIUM 12V Flex 5p Aut. _ Gasolina,2019,Carro,003467-3,56667
2020-09-01,Ford _ Ka 1.5 SE Plus 12V Flex 5p Aut. _ Gasolina,2019,Carro,003460-6,47600
2020-09-01,Ford _ Ka 1.5 SE Plus 12V Flex 5p Aut. _ Gasolina,2020,Carro,003460-6,51390
2020-09-01,Ford _ Ka+ Sedan 1.0 SE/SE PLUS TiVCT Flex 4p _ ,Zero KM,Carro,003412-6,53404
2020-09-01,Ford _ Ka 1.5 SE Plus 12V Flex 5p Mec. _ ,Zero KM,Carro,003461-4,56092
2020-09-01,Ford _ Ka 1.5 SE Plus 12V Flex 5p Mec. _ Gasolina,2021,Carro,003461-4,50987
2020-09-01,Ford _ Ka 1.5 SE Plus 12V Flex 5p Mec. _ Gasolina,2019,Carro,003461-4,44041
2020-09-01,Ford _ Ka 1.5 Sedan SE 12V Flex 4p Aut. _ ,Zero KM,Carro,003464-9,62914
2020-09-01,Ford _ Ka 1.5 Sedan SE 12V Flex 4p Aut. _ Gasolina,2020,Carro,003464-9,54236
2020-09-01,Ford _ Ka 1.5 Sedan SE 12V Flex 4p Aut. _ Gasolina,2019,Carro,003464-9,48570
2020-09-01,Ford _ Ka 1.5 Sedan SE 12V Flex 4p Mec. _ ,Zero KM,Carro,003463-0,58652
2020-09-01,Ford _ Ka 1.5 Sedan SE 12V Flex 4p Mec. _ Gasolina,2021,Carro,003463-0,52634
2020-09-01,Ford _ Ka 1.5 Sedan SE 12V Flex 4p Mec. _ Gasolina,2020,Carro,003463-0,47312
2020-09-01,Ford _ Ka 1.5 Sedan SE 12V Flex 4p Mec. _ Gasolina,2019,Carro,003463-0,43571
2020-09-01,Ford _ Ka 1.5 Sedan SE Plus 12V Flex 4p Aut. _ ,Zero KM,Carro,003465-7,64305
2020-09-01,Ford _ Ka 1.5 Sedan SE Plus 12V Flex 4p Aut. _ Gasolina,2021,Carro,003465-7,57875
2020-09-01,Ford _ Ka 1.5 SE Plus 12V Flex 5p Mec. _ Gasolina,2020,Carro,003461-4,49198
2020-09-01,Ford _ Ka 1.5 Sedan SE Plus 12V Flex 4p Aut. _ Gasolina,2019,Carro,003465-7,49371
2020-09-01,Ford _ Ka 1.5 Sedan TITANIUM 12V Flex 4p Aut. _ Gasolina,2019,Carro,003456-8,56869
2020-09-01,Ford _ Ka 1.5 Sedan SE Plus 12V Flex 4p Aut. _ Gasolina,2020,Carro,003465-7,54384
2020-09-01,Ford _ Ka 1.5 TITANIUM 12V Flex 5p Aut. _ ,Zero KM,Carro,003467-3,67634
2020-09-01,Ford _ Ka 1.5 Sedan TITANIUM 12V Flex 4p Aut. _ Gasolina,2020,Carro,003456-8,61013
2020-09-01,Ford _ Ka 1.5 TITANIUM 12V Flex 5p Aut. _ Gasolina,2020,Carro,003467-3,58468
2020-09-01,Ford _ Ka 1.5 Sedan TITANIUM 12V Flex 4p Aut. _ ,Zero KM,Carro,003456-8,72996
2020-09-01,Ford _ Ka 1.5 Sedan SEL 12V Flex 4p Mec. _ Gasolina,2019,Carro,003468-1,51262
2020-09-01,Ford _ Ka 1.5 Sedan TITANIUM 12V Flex 4p Aut. _ Gasolina,2021,Carro,003456-8,65504
2020-09-01,Ford _ Ka 1.5 Sedan SEL 12V Flex 4p Aut. _ Gasolina,2020,Carro,003474-6,56816
2020-09-01,Ford _ Ka 1.5 Sedan SEL 12V Flex 4p Aut. _ ,Zero KM,Carro,003474-6,64653
2020-09-01,Ford _ Ka 1.5 Sedan SE Plus 12V Flex 4p Mec. _ Gasolina,2019,Carro,003466-5,46986
2020-09-01,Ford _ Ka 1.5 Sedan SE Plus 12V Flex 4p Mec. _ Gasolina,2020,Carro,003466-5,53032
2020-09-01,Ford _ Ka 1.5 Sedan SE Plus 12V Flex 4p Mec. _ Gasolina,2021,Carro,003466-5,55462
2020-09-01,Ford _ Ka 1.5 Sedan SE Plus 12V Flex 4p Mec. _ ,Zero KM,Carro,003466-5,61420
2020-10-01,Ford _ Ka 1.5 Sedan SE Plus 12V Flex 4p Aut. _ ,Zero KM,Carro,003465-7,65933
2020-10-01,Ford _ Ka 1.5 Sedan SE 12V Flex 4p Mec. _ Gasolina,2021,Carro,003463-0,52328
2020-10-01,Ford _ Ka 1.5 Sedan SE 12V Flex 4p Mec. _ ,Zero KM,Carro,003463-0,59627
2020-10-01,Ford _ Ka 1.5 Sedan SE 12V Flex 4p Aut. _ Gasolina,2019,Carro,003464-9,48947
2020-10-01,Ford _ Ka 1.5 Sedan SE 12V Flex 4p Aut. _ Gasolina,2020,Carro,003464-9,54332
2020-10-01,Ford _ Ka 1.5 Sedan SE 12V Flex 4p Aut. _ ,Zero KM,Carro,003464-9,62262
2020-10-01,Ford _ Ka 1.5 SE Plus 12V Flex 5p Mec. _ Gasolina,2019,Carro,003461-4,44376
2020-10-01,Ford _ Ka 1.5 SE Plus 12V Flex 5p Mec. _ Gasolina,2020,Carro,003461-4,49325
2020-10-01,Ford _ Ka 1.5 Sedan SE 12V Flex 4p Mec. _ Gasolina,2019,Carro,003463-0,44167
2020-10-01,Ford _ Ka 1.5 Sedan SE 12V Flex 4p Mec. _ Gasolina,2020,Carro,003463-0,48087
2020-10-01,Ford _ Ka 1.5 SE Plus 12V Flex 5p Aut. _ Gasolina,2020,Carro,003460-6,51814
2020-10-01,Ford _ Ka 1.5 SE Plus 12V Flex 5p Mec. _ ,Zero KM,Carro,003461-4,56962
2020-10-01,Ford _ Ka 1.5 SE Plus 12V Flex 5p Aut. _ Gasolina,2019,Carro,003460-6,47682
2020-10-01,Ford _ Ka 1.5 SE Plus 12V Flex 5p Aut. _ Gasolina,2021,Carro,003460-6,55360
2020-10-01,Ford _ Ka 1.5 SE Plus 12V Flex 5p Aut. _ ,Zero KM,Carro,003460-6,62043
2020-10-01,Ford _ Ka 1.5 SE 12V Flex 5p Mec. _ Gasolina,2019,Carro,003462-2,44010
2020-10-01,Ford _ Ka 1.5 SE 12V Flex 5p Aut. _ Gasolina,2019,Carro,003459-2,47482
2020-10-01,Ford _ Ka 1.5 SE 12V Flex 5p Aut. _ Gasolina,2020,Carro,003459-2,53129
2020-10-01,Ford _ Ka 1.5 SE 12V Flex 5p Aut. _ ,Zero KM,Carro,003459-2,59074
2020-10-01,Ford _ Ka 1.5 FreeStyle 12V Flex 5p Mec. _ Gasolina,2019,Carro,003458-4,48164
2020-10-01,Ford _ Ka 1.5 FreeStyle 12V Flex 5p Aut. _ Gasolina,2019,Carro,003457-6,55606
2020-10-01,Ford _ Ka 1.5 Sedan SE Plus 12V Flex 4p Aut. _ Gasolina,2021,Carro,003465-7,57498
2020-10-01,Ford _ Ka 1.5 FreeStyle 12V Flex 5p Aut. _ Gasolina,2020,Carro,003457-6,59378
2020-10-01,Ford _ Ka 1.5 FreeStyle 12V Flex 5p Aut. _ Gasolina,2021,Carro,003457-6,61371
2020-10-01,Ford _ Ka 1.5 SE Plus 12V Flex 5p Mec. _ Gasolina,2021,Carro,003461-4,50888
2020-10-01,Ford _ Ka 1.5 Sedan SE Plus 12V Flex 4p Aut. _ Gasolina,2020,Carro,003465-7,54859
2020-10-01,Ford _ Ka 1.5 TITANIUM 12V Flex 5p Aut. _ Gasolina,2020,Carro,003467-3,59330
2020-10-01,Ford _ Ka 1.5 Sedan SE Plus 12V Flex 4p Mec. _ ,Zero KM,Carro,003466-5,62487
2020-10-01,Hyundai _ HB20 Copa do Mundo 1.0 Flex 12V Mec. _ Gasolina,2019,Carro,015109-2,44067
2020-10-01,Ford _ Ka 1.5 FreeStyle 12V Flex 5p Aut. _ ,Zero KM,Carro,003457-6,66886
2020-10-01,Hyundai _ HB20 Comfort Plus 1.0 TB Flex 12V Mec. _ Gasolina,2019,Carro,015126-2,44120
2020-10-01,Hyundai _ HB20 Comf./C.Plus/C.Style 1.0 Flex 12V _ Gasolina,2019,Carro,015088-6,43936
2020-10-01,Hyundai _ HB20 C.Style/C.Plus 1.6 Flex 16V Aut. _ Gasolina,2019,Carro,015090-8,48478
2020-10-01,Hyundai _ HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec. _ Gasolina,2019,Carro,015089-4,45439
2020-10-01,Hyundai _ HB20 1 Million 1.6 Flex 16V Aut. _ Gasolina,2019,Carro,015158-0,52479
2020-10-01,Ford _ Ka+ Sedan 1.0 SEL TiCVT Flex 4p _ Gasolina,2019,Carro,003413-4,41479
2020-10-01,Ford _ Ka+ Sedan 1.0 SE/SE PLUS TiVCT Flex 4p _ Gasolina,2019,Carro,003412-6,40868
2020-10-01,Ford _ Ka+ Sedan 1.0 SE/SE PLUS TiVCT Flex 4p _ Gasolina,2020,Carro,003412-6,44063
2020-10-01,Ford _ Ka+ Sedan 1.0 SE/SE PLUS TiVCT Flex 4p _ Gasolina,2021,Carro,003412-6,47653
2020-10-01,Ford _ Ka+ Sedan 1.0 SE/SE PLUS TiVCT Flex 4p _ ,Zero KM,Carro,003412-6,54356
2020-10-01,Ford _ Ka 1.5 TITANIUM 12V Flex 5p Aut. _ Gasolina,2019,Carro,003467-3,57518
2020-10-01,Hyundai _ HB20 Copa do Mundo 1.6 Flex 16V Aut. _ Gasolina,2019,Carro,015111-4,53286
2020-10-01,Ford _ Ka 1.5 TITANIUM 12V Flex 5p Aut. _ ,Zero KM,Carro,003467-3,68262
2020-10-01,Ford _ Ka 1.5 Sedan TITANIUM 12V Flex 4p Aut. _ Gasolina,2019,Carro,003456-8,57723
2020-10-01,Ford _ Ka 1.5 Sedan TITANIUM 12V Flex 4p Aut. _ Gasolina,2020,Carro,003456-8,59931
2020-10-01,Ford _ Ka 1.5 Sedan TITANIUM 12V Flex 4p Aut. _ Gasolina,2021,Carro,003456-8,65019
2020-10-01,Ford _ Ka 1.5 Sedan TITANIUM 12V Flex 4p Aut. _ ,Zero KM,Carro,003456-8,72915
2020-10-01,Ford _ Ka 1.5 Sedan SEL 12V Flex 4p Mec. _ Gasolina,2019,Carro,003468-1,51133
2020-10-01,Ford _ Ka 1.5 Sedan SEL 12V Flex 4p Aut. _ Gasolina,2020,Carro,003474-6,59305
2020-10-01,Ford _ Ka 1.5 Sedan SEL 12V Flex 4p Aut. _ ,Zero KM,Carro,003474-6,67845
2020-10-01,Ford _ Ka 1.5 Sedan SE Plus 12V Flex 4p Mec. _ Gasolina,2019,Carro,003466-5,47652
2020-10-01,Ford _ Ka 1.5 Sedan SE Plus 12V Flex 4p Mec. _ Gasolina,2020,Carro,003466-5,53185
2020-10-01,Ford _ Ka 1.5 Sedan SE Plus 12V Flex 4p Mec. _ Gasolina,2021,Carro,003466-5,55118
2020-10-01,Ford _ Ka 1.5 Sedan SE Plus 12V Flex 4p Aut. _ Gasolina,2019,Carro,003465-7,49599
2020-10-01,Ford _ Ka 1.5 100 Anos Flex 5p Aut. _ Gasolina,2020,Carro,003471-1,54419
2020-10-01,Chevrolet _ ONIX HATCH LTZ 1.0 12V TB Flex 5p Mec. _ Gasolina,2020,Carro,004513-6,58969
2020-10-01,Ford _ Ka 1.0 SEL TiVCT Flex 5p _ Gasolina,2019,Carro,003409-6,41191
2020-10-01,Chevrolet _ ONIX HATCH LTZ 1.4 8V FlexPower 5p Aut. _ ,Zero KM,Carro,004439-3,61605
2020-10-01,Chevrolet _ ONIX HATCH LTZ 1.0 12V TB Flex 5p Mec. _ ,Zero KM,Carro,004513-6,66030
2020-10-01,Chevrolet _ ONIX HATCH LTZ 1.0 12V TB Flex 5p Aut. _ Gasolina,2020,Carro,004515-2,64480
2020-10-01,Chevrolet _ ONIX HATCH LTZ 1.0 12V TB Flex 5p Aut. _ ,Zero KM,Carro,004515-2,71195
2020-10-01,Chevrolet _ ONIX HATCH LT 1.4 8V FlexPower 5p Mec. _ Gasolina,2019,Carro,004425-3,40878
2020-10-01,Chevrolet _ ONIX HATCH LT 1.4 8V FlexPower 5p Aut. _ Gasolina,2019,Carro,004438-5,50424
2020-10-01,Chevrolet _ ONIX HATCH LT 1.0 8V FlexPower 5p Mec. _ Gasolina,2019,Carro,004424-5,39718
2020-10-01,Chevrolet _ ONIX HATCH LT 1.0 12V TB Flex 5p Mec. _ Gasolina,2020,Carro,004512-8,55043
2020-10-01,Chevrolet _ ONIX HATCH LT 1.0 12V TB Flex 5p Mec. _ ,Zero KM,Carro,004512-8,62790
2020-10-01,Chevrolet _ ONIX HATCH LT 1.0 12V TB Flex 5p Aut. _ Gasolina,2020,Carro,004514-4,59087
2020-10-01,Chevrolet _ ONIX HATCH LT 1.0 12V TB Flex 5p Aut. _ ,Zero KM,Carro,004514-4,68254
